[2025-05-06 17:50:27.525] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-06 18:03:29.740] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-06 18:03:29.742] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-06 18:03:29.824] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-06 18:03:29.825] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-06 18:03:29.923] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-06 18:03:29.924] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-06 18:03:30.056] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-06 18:03:30.058] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-06 18:03:30.145] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-06 18:03:30.146] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-06 18:03:30.239] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-06 18:03:30.239] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-06 18:03:30.256] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-06 18:03:30.257] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-06 18:03:30.371] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-06 18:03:30.374] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-06 18:03:30.490] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-06 18:03:30.492] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-06 18:03:30.587] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-06 18:03:30.590] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-06 18:03:30.706] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-06 18:03:30.708] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-06 18:03:30.735] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-06 18:03:30.737] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-06 18:03:30.803] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-06 18:03:30.804] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-06 18:03:30.936] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-06 18:03:30.937] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-06 18:03:31.032] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-06 18:03:31.034] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-06 18:03:31.131] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-06 18:03:31.132] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-06 18:03:31.239] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-06 18:03:31.240] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-06 18:03:31.263] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-06 18:03:31.265] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-06 18:03:31.467] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-06 18:03:31.469] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-06 18:03:31.576] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-06 18:03:31.580] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-06 18:03:31.697] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-06 18:03:31.699] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-06 18:03:31.740] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:31.741] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:31.904] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-06 18:03:31.906] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-06 18:03:32.043] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-06 18:03:32.044] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-06 18:03:32.132] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-06 18:03:32.133] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-06 18:03:32.241] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-06 18:03:32.243] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-06 18:03:32.260] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-06 18:03:32.261] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-06 18:03:32.337] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-06 18:03:32.338] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-06 18:03:32.475] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-06 18:03:32.475] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-06 18:03:32.568] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-06 18:03:32.569] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-06 18:03:32.671] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-06 18:03:32.673] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-06 18:03:32.756] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-06 18:03:32.757] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-06 18:03:32.769] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-06 18:03:32.770] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-06 18:03:32.925] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-06 18:03:32.926] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-06 18:03:32.988] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-06 18:03:32.989] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-06 18:03:33.107] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-06 18:03:33.109] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-06 18:03:33.214] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-06 18:03:33.216] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-06 18:03:33.234] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-06 18:03:33.236] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-06 18:03:33.324] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-06 18:03:33.325] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-06 18:03:33.430] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:33.432] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:33.539] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-06 18:03:33.541] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-06 18:03:33.653] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-06 18:03:33.655] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-06 18:03:33.741] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-06 18:03:33.742] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-06 18:03:33.758] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-06 18:03:33.759] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-06 18:03:33.880] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-06 18:03:33.881] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-06 18:03:33.979] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-06 18:03:33.981] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-06 18:03:34.092] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:34.093] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:34.204] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-06 18:03:34.205] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-06 18:03:34.256] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-06 18:03:34.257] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-06 18:03:34.311] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-06 18:03:34.311] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-06 18:03:34.427] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-06 18:03:34.428] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-06 18:03:34.515] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-06 18:03:34.516] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-06 18:03:34.655] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-06 18:03:34.658] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-06 18:03:34.756] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-06 18:03:34.758] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-06 18:03:34.769] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:34.770] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:34.967] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-06 18:03:34.970] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-06 18:03:35.081] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-06 18:03:35.084] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-06 18:03:35.186] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-06 18:03:35.189] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-06 18:03:35.239] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-06 18:03:35.240] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-06 18:03:35.290] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-06 18:03:35.292] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-06 18:03:35.405] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-06 18:03:35.406] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-06 18:03:35.514] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-06 18:03:35.516] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-06 18:03:35.616] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-06 18:03:35.617] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-06 18:03:35.738] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:35.739] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:35.743] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-06 18:03:35.745] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-06 18:03:35.834] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-06 18:03:35.836] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-06 18:03:35.956] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-06 18:03:35.957] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-06 18:03:36.055] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-06 18:03:36.056] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-06 18:03:36.159] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-06 18:03:36.160] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-06 18:03:36.237] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-06 18:03:36.238] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-06 18:03:36.288] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-06 18:03:36.289] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-06 18:03:36.386] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-06 18:03:36.388] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-06 18:03:36.491] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-06 18:03:36.492] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-06 18:03:36.591] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:36.591] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-06 18:03:36.723] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-06 18:03:36.726] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-06 18:03:36.741] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-06 18:03:36.743] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-06 18:03:36.824] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-06 18:03:36.825] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-06 18:03:36.932] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-06 18:03:36.935] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-06 18:03:37.052] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-06 18:03:37.054] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-06 18:03:37.146] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-06 18:03:37.149] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-06 18:03:37.258] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-06 18:03:37.261] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-06 18:03:37.291] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-06 18:03:37.293] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-06 18:03:37.490] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-06 18:03:37.493] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-06 18:03:37.598] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-06 18:03:37.600] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-06 18:03:37.771] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-06 18:03:37.772] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-06 18:03:37.804] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-06 18:03:37.805] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-06 18:03:37.913] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-06 18:03:37.914] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-06 18:03:38.030] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-06 18:03:38.032] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-06 18:03:38.131] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-06 18:03:38.133] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-06 18:03:38.257] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.88
[2025-05-06 18:03:38.258] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.88
[2025-05-06 18:03:38.263] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-06 18:03:38.264] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-06 18:03:38.341] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-06 18:03:38.341] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-06 18:03:38.447] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-06 18:03:38.449] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-06 18:03:38.563] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-06 18:03:38.564] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-06 18:03:38.683] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-06 18:03:38.683] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-06 18:03:38.757] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
