[2025-05-08 10:56:34.416] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 13:40:30.298] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-08 13:40:31.391] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 13:40:31.392] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 13:40:32.518] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 13:40:32.519] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 13:40:33.605] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 13:40:33.607] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 13:40:34.700] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 13:40:34.701] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 13:40:35.785] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 13:40:35.786] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 13:40:36.801] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-08 13:40:36.802] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-08 13:40:38.290] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-08 13:40:38.293] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-08 13:40:39.313] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-08 13:40:39.314] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-08 13:40:40.296] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 13:40:40.297] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 13:40:41.315] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 13:40:41.318] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 13:40:42.356] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-08 13:40:42.360] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-08 13:40:43.447] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-08 13:40:43.448] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-08 13:40:44.539] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-08 13:40:44.540] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-08 13:40:45.636] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-08 13:40:45.637] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-08 13:40:46.746] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-08 13:40:46.747] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-08 13:40:47.857] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-08 13:40:47.861] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-08 13:40:48.876] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-08 13:40:48.878] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-08 13:40:49.892] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-08 13:40:49.894] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-08 13:40:50.911] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 13:40:50.914] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 13:40:51.924] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-08 13:40:51.925] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-08 13:40:52.931] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-08 13:40:52.934] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-08 13:40:53.924] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 13:40:53.924] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 13:40:54.924] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-08 13:40:54.925] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-08 13:40:55.966] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 13:40:55.967] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 13:40:57.002] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-08 13:40:57.002] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-08 13:41:25.502] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-08 13:41:25.503] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-08 14:00:42.333] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-08 14:00:42.334] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-08 14:00:43.370] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-08 14:00:43.371] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-08 14:00:44.492] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 14:00:44.494] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 14:00:45.557] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-08 14:00:45.558] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-08 14:00:46.669] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-08 14:00:46.670] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-08 14:00:47.757] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 14:00:47.760] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 14:00:48.762] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-08 14:00:48.763] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-08 14:00:49.827] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 14:00:49.836] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 14:00:50.924] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-08 14:00:50.925] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-08 14:02:20.011] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-08 14:02:20.012] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-08 14:02:21.094] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 14:02:21.096] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 14:02:22.203] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-08 14:02:22.203] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-08 14:02:28.316] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 14:02:28.318] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 14:02:29.433] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-08 14:02:29.435] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-08 14:02:30.521] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 14:02:30.523] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 14:02:31.513] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-08 14:02:31.514] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-08 14:02:32.612] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.71
[2025-05-08 14:02:32.613] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.71
[2025-05-08 14:02:33.732] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-08 14:02:33.733] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-08 14:02:34.800] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-08 14:02:34.801] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-08 14:02:36.984] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-08 14:02:36.985] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-08 14:02:38.051] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-08 14:02:38.053] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-08 14:02:39.076] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-08 14:02:39.078] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-08 14:02:41.118] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 14:02:41.121] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 14:02:42.335] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 14:02:42.336] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 14:02:43.347] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-08 14:02:43.348] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-08 14:02:44.474] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 14:02:44.481] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 14:02:45.556] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 14:02:45.557] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 14:02:46.648] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 14:02:46.651] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 14:02:47.667] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-08 14:02:47.668] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-08 14:02:48.701] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-08 14:02:48.703] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-08 14:02:50.717] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-08 14:02:50.718] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-08 14:02:51.788] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-08 14:02:51.789] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-08 14:02:52.901] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-08 14:02:52.903] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-08 14:02:53.992] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-08 14:02:53.996] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-08 14:02:55.083] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-08 14:02:55.084] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-08 14:02:56.169] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-08 14:02:56.170] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-08 14:02:57.267] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 14:02:57.268] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 14:02:58.272] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-08 14:02:58.274] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-08 14:02:59.288] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 14:02:59.292] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 14:03:00.306] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 14:03:00.307] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 14:03:02.408] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-08 14:03:02.411] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-08 14:03:03.473] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-08 14:03:03.474] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-08 14:03:04.605] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.71
[2025-05-08 14:03:04.608] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.71
[2025-05-08 14:03:05.687] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 14:03:05.689] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 14:03:06.777] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 14:03:06.783] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 14:03:07.843] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 14:03:07.846] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 14:03:08.858] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-08 14:03:08.861] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-08 14:03:09.926] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-08 14:03:09.928] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-08 14:03:10.946] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-08 14:03:10.949] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-08 14:03:11.933] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-08 14:03:11.941] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-08 14:03:12.946] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 14:03:12.949] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 14:03:13.969] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 14:03:13.972] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 14:03:14.988] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-08 14:03:14.990] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-08 14:03:16.078] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 14:03:16.085] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-08 14:03:17.186] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 14:03:17.189] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 14:03:18.237] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-08 14:03:18.237] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-08 14:03:19.357] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-08 14:03:19.360] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-08 14:03:20.446] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 14:03:20.450] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 14:03:21.499] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-08 14:03:21.500] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-08 14:03:22.528] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-08 14:03:22.530] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-08 14:03:23.535] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 14:03:23.537] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 14:03:24.548] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 14:03:24.550] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 14:03:25.557] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-08 14:03:25.559] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-08 14:03:26.547] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 14:03:26.547] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 14:03:27.573] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-08 14:03:27.573] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-08 14:03:28.635] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 14:03:28.636] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 14:03:29.730] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 14:03:29.732] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 14:03:30.834] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.95
[2025-05-08 14:03:30.835] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.95
[2025-05-08 14:19:41.964] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.7
[2025-05-08 14:19:41.966] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.7
