[2025-05-05 17:09:23.471] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:11:05.754] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:11:05.755] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:11:05.928] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:11:05.931] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:11:06.047] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:11:06.049] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:11:06.157] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:11:06.159] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:11:06.279] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:11:06.280] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:11:06.292] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.7
[2025-05-05 18:11:06.293] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.7
[2025-05-05 18:11:06.487] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:11:06.489] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:11:06.709] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:11:06.710] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:11:06.721] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:11:06.722] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:11:06.815] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:11:06.818] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:11:06.921] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:11:06.923] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:11:07.025] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.74
[2025-05-05 18:11:07.027] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.74
[2025-05-05 18:11:07.129] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:11:07.130] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:11:07.243] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.75
[2025-05-05 18:11:07.244] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.75
[2025-05-05 18:11:07.263] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.86
[2025-05-05 18:11:07.264] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.86
[2025-05-05 18:11:07.453] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.86
[2025-05-05 18:11:07.454] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.86
[2025-05-05 18:11:07.572] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.94
[2025-05-05 18:11:07.574] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.94
[2025-05-05 18:11:07.685] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:11:07.687] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:11:07.748] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:11:07.749] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:11:07.781] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:11:07.782] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:11:07.896] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:11:07.898] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:11:08.004] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.76
[2025-05-05 18:11:08.008] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.76
[2025-05-05 18:11:08.123] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.76
[2025-05-05 18:11:08.124] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.76
[2025-05-05 18:11:08.236] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:11:08.239] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:11:08.258] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:11:08.260] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:11:08.344] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.76
[2025-05-05 18:11:08.345] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.76
[2025-05-05 18:11:08.457] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.83
[2025-05-05 18:11:08.459] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.83
[2025-05-05 18:11:08.560] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.85
[2025-05-05 18:11:08.563] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.85
[2025-05-05 18:11:08.667] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:11:08.669] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:11:08.736] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:11:08.736] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:11:08.768] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.94
[2025-05-05 18:11:08.770] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.94
[2025-05-05 18:11:08.883] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.84
[2025-05-05 18:11:08.885] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.84
[2025-05-05 18:11:08.995] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:11:08.999] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:11:09.106] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:11:09.108] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:11:09.206] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:11:09.207] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:11:09.254] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:11:09.255] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:11:09.321] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:11:09.323] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:11:09.432] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:11:09.434] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:11:09.531] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.75
[2025-05-05 18:11:09.533] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.75
[2025-05-05 18:11:09.642] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:11:09.643] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:11:09.748] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:11:09.749] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:11:09.759] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:11:09.759] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:11:09.966] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:11:09.967] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:11:10.098] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:11:10.101] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:11:10.268] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:11:10.269] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:11:10.309] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:11:10.309] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:11:10.416] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.76
[2025-05-05 18:11:10.417] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.76
[2025-05-05 18:11:10.532] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:11:10.534] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:11:10.629] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:11:10.629] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:11:10.758] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.72
[2025-05-05 18:11:10.759] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.72
[2025-05-05 18:11:10.782] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.89
[2025-05-05 18:11:10.782] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.89
[2025-05-05 18:11:10.969] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:11:10.972] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:11:11.094] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.77
[2025-05-05 18:11:11.095] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.77
[2025-05-05 18:11:11.290] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:11:11.291] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:11:11.309] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:11:11.313] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:11:11.509] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:11:11.510] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:11:11.614] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.81
[2025-05-05 18:11:11.615] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.81
[2025-05-05 18:11:11.722] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:11:11.723] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:11:11.802] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:11:11.805] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:11:11.849] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.76
[2025-05-05 18:11:11.849] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.76
[2025-05-05 18:11:12.056] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:11:12.059] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:11:12.156] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:11:12.156] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:11:12.264] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.83
[2025-05-05 18:11:12.265] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.83
[2025-05-05 18:11:12.313] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.83
[2025-05-05 18:11:12.314] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.83
[2025-05-05 18:11:12.372] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:11:12.373] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:11:12.481] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:11:12.481] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:11:12.595] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.83
[2025-05-05 18:11:12.597] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.83
[2025-05-05 18:11:12.712] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.84
[2025-05-05 18:11:12.715] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.84
[2025-05-05 18:11:12.814] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:11:12.815] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:11:12.830] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.77
[2025-05-05 18:11:12.830] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.77
[2025-05-05 18:11:13.028] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:11:13.030] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:11:13.141] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.83
[2025-05-05 18:11:13.143] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.83
[2025-05-05 18:11:13.279] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:11:13.280] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:11:13.311] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.95
[2025-05-05 18:11:13.311] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.95
[2025-05-05 18:11:13.359] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:11:13.359] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:11:13.476] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:11:13.477] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:11:13.583] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.95
[2025-05-05 18:11:13.585] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.95
[2025-05-05 18:11:13.708] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:11:13.710] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:11:13.806] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:11:13.807] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:11:13.838] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:11:13.839] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:11:13.916] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:11:13.917] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:11:14.035] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.72
[2025-05-05 18:11:14.038] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.72
[2025-05-05 18:11:14.145] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:11:14.147] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:11:14.248] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:11:14.250] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:11:14.340] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:11:14.341] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:11:14.359] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:11:14.361] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:11:14.570] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:11:14.572] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:11:14.674] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.72
[2025-05-05 18:11:14.676] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.72
[2025-05-05 18:11:14.784] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.95
[2025-05-05 18:11:14.785] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.95
[2025-05-05 18:11:14.825] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.86
[2025-05-05 18:11:14.826] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.86
[2025-05-05 18:11:14.899] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.72
[2025-05-05 18:11:14.903] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.72
[2025-05-05 18:11:15.005] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:11:15.008] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:11:15.112] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:11:15.114] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:11:15.245] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:11:15.248] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:11:15.349] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:11:15.351] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:11:15.377] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:11:15.378] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:11:15.585] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.71
[2025-05-05 18:11:15.587] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.71
[2025-05-05 18:11:15.700] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:11:15.702] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:11:15.803] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
